gene	marker_id
AT3G43833	15688768_3
AT3G43835	15697563_3
AT3G43835.1	15697563_3
AT3G43840	15700801_3
AT3G43850	15704143_3
AT3G43860	15709757_3
AT3G43862	15715892_3
AT3G43862.1	15715892_3
AT3G43863	15717797_3
AT3G43863.1	15717797_3
AT3G43864	15719593_3
AT3G43864.1	15719593_3
AT3G43867	15726624_3
AT3G43867.1	15726624_3
AT3G43870	15729129_3
AT3G43880	15738613_3
AT3G43890	15743328_3
AT3G43900	15747087_3
AT3G43910	15752671_3
AT3G43920	15760851_3
AT3G43930	15763321_3
AT3G43940	15765364_3
AT3G43950	15767005_3
AT3G43955	15773583_3
AT3G43955.1	15773583_3
AT3G43960	15775624_3
AT3G43970	15777945_3
AT3G43980	15779308_3
AT3G43990	15785044_3
AT3G44000	15788732_3
AT3G44000.1	15788732_3
AT3G44005	15795974_3
AT3G44006	15796415_3
AT3G44010	15801177_3
AT3G44020	15802696_3
AT3G44030	15806941_3
AT3G44035	15810639_3
AT3G44035.1	15810639_3
AT3G44042	15814043_3
AT3G44042.1	15814043_3
AT3G44045	15818061_3
AT3G44045.1	15818061_3
AT3G44050	15824855_3
AT3G44060	15826379_3
AT3G44070	15829045_3
AT3G44080	15837028_3
AT3G44090	15840758_3
AT3G44091	15843262_3
AT3G44093	15853446_3
AT3G44093.1	15853446_3
AT3G44096	15863066_3
AT3G44096.1	15863066_3
AT3G44100	15867306_3
AT3G44110	15871219_3
AT3G44115	15875434_3
AT3G44117	15877043_3
AT3G44120	15879804_3
AT3G44130	15883637_3
AT3G44140	15885366_3
AT3G44150	15888842_3
AT3G44160	15891984_3
AT3G44170	15895208_3
AT3G44171	15896331_3
AT3G44175	15900314_3
AT3G44175.1	15900314_3
AT3G44180	15901707_3
AT3G44190	15903591_3
AT3G44200	15911452_3
AT3G44205	15915276_3
AT3G44205.1	15915276_3
AT3G44210	15917308_3
AT3G44212	15918129_3
AT3G44215	15923680_3
AT3G44215.1	15923680_3
AT3G44220	15929666_3
AT3G44230	15932692_3
AT3G44235	15933956_3
AT3G44240	15940887_3
AT3G44245	15944552_3
AT3G44250	15950213_3
AT3G44260	15953079_3
AT3G44261	15954660_3
AT3G44262	15957068_3
AT3G44264	15959795_3
AT3G44264.1	15959795_3
AT3G44267	15961665_3
AT3G44267.1	15961665_3
AT3G44270	15963823_3
AT3G44270.1	15963823_3
AT3G44274	15966247_3
AT3G44280	15971146_3
AT3G44290	15975150_3
AT3G44300	15985507_3
AT3G44310	15989097_3
AT3G44320	15995810_3
AT3G44325	15999902_3
AT3G44325.1	15999902_3
AT3G44326	16002092_3
AT3G44330	16010823_3
AT3G44340	16020172_3
AT3G44350	16024460_3
AT3G44370	16035161_3
AT3G44380	16036866_3
AT3G44400	16049676_3
AT3G44410	16055760_3
AT3G44420	16056822_3
AT3G44420.2	16056822_3
AT3G44425	16060382_3
AT3G44425.1	16060382_3
AT3G44428	16067722_3
AT3G44430	16069749_3
AT3G44440	16071221_3
AT3G44444	16072618_3
AT3G44450	16074646_3
AT3G44460	16081887_3
AT3G44470	16085827_3
AT3G44470.2	16085827_3
AT3G44480	16096320_3
AT3G44490	16098456_3
AT3G44500	16105647_3
AT3G44500.1	16105647_3
AT3G44510	16111185_3
AT3G44516	16113166_3
AT3G44530	16121502_3
AT3G44540	16127950_3
AT3G44550	16141527_3
AT3G44560	16154385_3
AT3G44570	16159832_3
AT3G44580	16160947_3
AT3G44590	16164898_3
AT3G44600	16169251_3
AT3G44605	16180447_3
AT3G44605.1	16180447_3
AT3G44610	16192171_3
AT3G44620	16195818_3
AT3G44630	16201185_3
AT3G44640	16209013_3
AT3G44640.1	16209013_3
AT3G44650	16212152_3
AT3G44650.1	16212152_3
AT3G44660	16215769_3
AT3G44670	16221257_3
AT3G44680	16229932_3
AT3G44690	16234202_3
AT3G44700	16237671_3
AT3G44704	16244346_3
AT3G44705	16250182_3
AT3G44705.1	16250182_3
AT3G44710	16253532_3
AT3G44713	16262458_3
AT3G44716	16264239_3
AT3G44717	16264916_3
AT3G44718	16266290_3
AT3G44720	16273324_3
AT3G44730	16291013_3
AT3G44735	16292462_3
AT3G44740	16297636_3
AT3G44750	16299838_3
AT3G44757	16304594_3
AT3G44760	16306371_3
AT3G44765	16314004_3
AT3G44770	16319450_3
AT3G44780	16322580_3
AT3G44783	16326159_3
AT3G44784	16327619_3
AT3G44785	16328443_3
AT3G44790	16330257_3
AT3G44793	16331868_3
AT3G44793.1	16331868_3
AT3G44796	16339137_3
AT3G44796.1	16339137_3
AT3G44798	16343009_3
AT3G44800	16346023_3
AT3G44805	16351437_3
AT3G44810	16359906_3
AT3G44820	16364573_3
AT3G44830	16372320_3
AT3G44840	16373670_3
AT3G44850	16376926_3
AT3G44860	16381070_3
AT3G44870	16383594_3
AT3G44880	16386291_3
AT3G44890	16388466_3
AT3G44900	16391357_3
AT3G44910	16394509_3
AT3G44920	16399711_3
AT3G44930	16404636_3
AT3G44935	16409592_3
AT3G44940	16415249_3
AT3G44950	16421269_3
AT3G44960	16429148_3
AT3G44970	16434671_3
AT3G44980	16442092_3
AT3G44990	16448700_3
AT3G45000	16461407_3
AT3G45010	16468981_3
AT3G45020	16470151_3
AT3G45030	16472393_3
AT3G45040	16475741_3
AT3G45050	16477503_3
AT3G45060	16479471_3
AT3G45070	16487336_3
AT3G45080	16489688_3
AT3G45090	16494711_3
AT3G45093	16497277_3
AT3G45095	16504032_3
AT3G45095.1	16504032_3
AT3G45100	16507362_3
AT3G45110	16508499_3
AT3G45120	16512050_3
AT3G45120.1	16512050_3
AT3G45130	16517305_3
AT3G45140	16529342_3
AT3G45150	16531666_3
AT3G45160	16534074_3
AT3G45170	16538291_3
AT3G45180	16539141_3
AT3G45190	16548253_3
AT3G45200	16549709_3
AT3G45210	16557962_3
AT3G45220	16566311_3
AT3G45230	16569823_3
AT3G45240	16573728_3
AT3G45242	16573728_3
AT3G45243	16576167_3
AT3G45245	16578696_3
AT3G45248	16582270_3
AT3G45250	16584001_3
AT3G45250.1	16584001_3
AT3G45252	16586342_3
AT3G45253	16594616_3
AT3G45253.1	16594616_3
AT3G45256	16596213_3
AT3G45256.1	16596213_3
AT3G45260	16598685_3
AT3G45270	16603526_3
AT3G45270.1	16603526_3
AT3G45275	16606211_3
AT3G45280	16613209_3
AT3G45285	16614896_3
AT3G45290	16621318_3
AT3G45300	16625015_3
AT3G45310	16630509_3
AT3G45320	16632140_3
AT3G45330	16634474_3
AT3G45340	16638801_3
AT3G45340.1	16638801_3
AT3G45350	16640478_3
AT3G45350.1	16640478_3
AT3G45360	16641834_3
AT3G45360.1	16641834_3
AT3G45370	16643580_3
AT3G45370.1	16643580_3
AT3G45380	16647122_3
AT3G45380.1	16647122_3
AT3G45390	16649958_3
AT3G45400	16653650_3
AT3G45410	16655979_3
AT3G45420	16659136_3
AT3G45430	16662777_3
AT3G45440	16666859_3
AT3G45443	16669534_3
AT3G45446	16671895_3
AT3G45446.1	16671895_3
AT3G45450	16674874_3
AT3G45460	16679988_3
AT3G45470	16681208_3
AT3G45480	16684559_3
AT3G45490	16687869_3
AT3G45500	16689690_3
AT3G45510	16691695_3
AT3G45520	16696791_3
AT3G45520.1	16696791_3
AT3G45525	16697824_3
AT3G45530	16703363_3
AT3G45540	16707601_3
AT3G45550	16711662_3
AT3G45550.1	16711662_3
AT3G45555	16713004_3
AT3G45560	16722643_3
AT3G45570	16726084_3
AT3G45577	16729541_3
AT3G45580	16731503_3
AT3G45590	16733852_3
AT3G45600	16735907_3
AT3G45610	16740408_3
AT3G45620	16748126_3
AT3G45630	16753665_3
AT3G45638	16756275_3
AT3G45640	16758657_3
AT3G45650	16761260_3
AT3G45660	16764222_3
AT3G45670	16766444_3
AT3G45673	16768254_3
AT3G45680	16772974_3
AT3G45690	16778149_3
AT3G45700	16781173_3
AT3G45710	16784723_3
AT3G45720	16786929_3
AT3G45730	16790549_3
AT3G45740	16793517_3
AT3G45750	16797942_3
AT3G45755	16800509_3
AT3G45755.1	16800509_3
AT3G45760	16804934_3
AT3G45770	16807848_3
AT3G45775	16813840_3
AT3G45775.1	16813840_3
AT3G45780	16824210_3
AT3G45790	16826193_3
AT3G45800	16832203_3
AT3G45810	16837555_3
AT3G45820	16840925_3
AT3G45830	16845529_3
AT3G45840	16849780_3
AT3G45850	16861473_3
AT3G45851	16861528_3
AT3G45860	16865957_3
AT3G45870	16868923_3
AT3G45880	16871401_3
AT3G45890	16874265_3
AT3G45900	16876079_3
AT3G45910	16877036_3
AT3G45920	16882654_3
AT3G45930	16883874_3
AT3G45935	16885961_3
AT3G45940	16889168_3
AT3G45950	16890600_3
AT3G45955	16891710_3
AT3G45960	16893862_3
AT3G45970	16897288_3
AT3G45980	16898012_3
AT3G45990	16904128_3
AT3G46000	16908947_3
AT3G46010	16910777_3
AT3G46020	16913293_3
AT3G46030	16914106_3
AT3G46040	16915738_3
AT3G46050	16917157_3
AT3G46060	16919940_3
AT3G46070	16920953_3
AT3G46080	16923166_3
AT3G46086	16925253_3
AT3G46090	16926842_3
AT3G46100	16931008_3
AT3G46110	16933716_3
AT3G46120	16939752_3
AT3G46130	16946425_3
AT3G46140	16949220_3
AT3G46150	16950111_3
AT3G46160	16952133_3
AT3G46170	16953563_3
AT3G46180	16956765_3
AT3G46183	16962179_3
AT3G46183.1	16962179_3
AT3G46186	16963598_3
AT3G46190	16967342_3
AT3G46200	16971179_3
AT3G46206	16974757_3
AT3G46210	16978913_3
AT3G46220	16984168_3
AT3G46230	16984796_3
AT3G46240	16988016_3
AT3G46250	16992361_3
AT3G46260	16999985_3
AT3G46270	17004148_3
AT3G46280	17008391_3
AT3G46290	17015879_3
AT3G46300	17016549_3
AT3G46310	17017781_3
AT3G46320	17020424_3
AT3G46330	17025003_3
AT3G46340	17031815_3
AT3G46345	17032834_3
AT3G46345.1	17032834_3
AT3G46350	17041389_3
AT3G46360	17043485_3
AT3G46370	17055504_3
AT3G46375	17057242_3
AT3G46375.1	17057242_3
AT3G46380	17059872_3
AT3G46382	17064076_3
AT3G46382.1	17064076_3
AT3G46384	17065111_3
AT3G46385	17066555_3
AT3G46387	17068518_3
AT3G46387.1	17068518_3
AT3G46390	17071287_3
AT3G46400	17077277_3
AT3G46410	17080624_3
AT3G46420	17086432_3
AT3G46430	17088680_3
AT3G46440	17091764_3
AT3G46450	17095639_3
AT3G46460	17097449_3
AT3G46470	17100970_3
AT3G46480	17105569_3
AT3G46482	17106049_3
AT3G46484	17110397_3
AT3G46484.1	17110397_3
AT3G46487	17112943_3
AT3G46487.1	17112943_3
AT3G46490	17119394_3
AT3G46500	17122710_3
AT3G46510	17126590_3
AT3G46520	17130201_3
AT3G46530	17133334_3
AT3G46540	17135571_3
AT3G46550	17137852_3
AT3G46560	17139510_3
AT3G46570	17146698_3
AT3G46580	17149581_3
AT3G46590	17156203_3
AT3G46600	17159956_3
AT3G46610	17162401_3
AT3G46613	17166101_3
AT3G46614	17171038_3
AT3G46616	17173747_3
AT3G46620	17179983_3
AT3G46630	17182427_3
AT3G46640	17185188_3
AT3G46650	17187751_3
AT3G46658	17191140_3
AT3G46660	17191140_3
AT3G46666	17191891_3
AT3G46668	17195273_3
AT3G46670	17194390_3
AT3G46680	17196693_3
AT3G46690	17199333_3
AT3G46700	17201853_3
AT3G46710	17208994_3
AT3G46720	17212339_3
AT3G46730	17215600_3
AT3G46740	17219341_3
AT3G46750	17221610_3
AT3G46760	17223010_3
AT3G46770	17225310_3
AT3G46780	17231185_3
AT3G46790	17233963_3
AT3G46800	17236534_3
AT3G46810	17240590_3
AT3G46820	17244267_3
AT3G46830	17248629_3
AT3G46840	17254069_3
AT3G46850	17259417_3
AT3G46860	17260581_3
AT3G46870	17264390_3
AT3G46875	17264622_3
AT3G46880	17266260_3
AT3G46890	17267049_3
AT3G46900	17269502_3
AT3G46901	17271387_3
AT3G46910	17279650_3
AT3G46911	17280158_3
AT3G46920	17284765_3
AT3G46930	17287963_3
AT3G46940	17288904_3
AT3G46950	17290921_3
AT3G46960	17298052_3
AT3G46970	17306434_3
AT3G46980	17309928_3
AT3G46990	17313751_3
AT3G47000	17316465_3
AT3G47010	17319503_3
AT3G47020	17321045_3
AT3G47021	17321508_3
AT3G47030	17323520_3
AT3G47040	17327095_3
AT3G47050	17330849_3
AT3G47060	17336917_3
AT3G47070	17337699_3
AT3G47080	17340372_3
AT3G47090	17344578_3
AT3G47100	17346097_3
AT3G47110	17350290_3
AT3G47120	17352820_3
AT3G47130	17354819_3
AT3G47140	17357657_3
AT3G47150	17359744_3
AT3G47160	17362109_3
AT3G47170	17370480_3
AT3G47180	17373531_3
AT3G47190	17376052_3
AT3G47200	17379208_3
AT3G47210	17387244_3
AT3G47220	17390748_3
AT3G47230	17393687_3
AT3G47230.1	17393687_3
AT3G47240	17394937_3
AT3G47240.1	17394937_3
AT3G47250	17401714_3
AT3G47260	17406730_3
AT3G47260.1	17406730_3
AT3G47270	17412738_3
AT3G47270.1	17412738_3
AT3G47280	17416548_3
AT3G47280.1	17416548_3
AT3G47290	17423521_3
AT3G47295	17428472_3
AT3G47300	17429605_3
AT3G47310	17431904_3
AT3G47310.1	17431904_3
AT3G47330	17436861_3
AT3G47330.1	17436861_3
AT3G47340	17441185_3
AT3G47341	17441559_3
AT3G47342	17445453_3
AT3G47347	17445848_3
AT3G47348	17446032_3
AT3G47350	17449684_3
AT3G47360	17452835_3
AT3G47370	17454719_3
AT3G47380	17458547_3
AT3G47390	17464715_3
AT3G47400	17468083_3
AT3G47410	17469454_3
AT3G47420	17475250_3
AT3G47430	17481776_3
AT3G47440	17483102_3
AT3G47450	17486340_3
AT3G47460	17493333_3
AT3G47470	17495009_3
AT3G47480	17496929_3
AT3G47490	17500974_3
AT3G47500	17506040_3
AT3G47510	17511836_3
AT3G47520	17515028_3
AT3G47530	17519164_3
AT3G47540	17522604_3
AT3G47543	17522802_3
AT3G47550	17525528_3
AT3G47560	17527024_3
AT3G47570	17530924_3
AT3G47580	17536040_3
AT3G47590	17537432_3
AT3G47600	17541200_3
AT3G47610	17551388_3
AT3G47620	17560620_3
AT3G47630	17565470_3
AT3G47640	17569354_3
AT3G47650	17570558_3
AT3G47660	17574789_3
AT3G47670	17575860_3
AT3G47680	17577776_3
AT3G47690	17583538_3
AT3G47700	17586623_3
AT3G47710	17591399_3
AT3G47720	17594099_3
AT3G47730	17598837_3
AT3G47740	17604896_3
AT3G47750	17610886_3
AT3G47760	17616588_3
AT3G47770	17622599_3
AT3G47780	17629006_3
AT3G47790	17633877_3
AT3G47800	17637172_3
AT3G47810	17639679_3
AT3G47820	17646159_3
AT3G47830	17648281_3
AT3G47833	17650111_3
AT3G47836	17651735_3
AT3G47840	17653890_3
AT3G47850	17655845_3
AT3G47860	17658118_3
AT3G47870	17660973_3
AT3G47875	17666717_3
AT3G47875.1	17666717_3
AT3G47890	17673282_3
AT3G47910	17681620_3
AT3G47920	17683845_3
AT3G47930	17687491_3
AT3G47940	17689537_3
AT3G47950	17697958_3
AT3G47960	17700645_3
AT3G47965	17708862_3
AT3G47980	17712793_3
AT3G47990	17716251_3
AT3G48000	17719984_3
AT3G48010	17723960_3
AT3G48020	17725198_3
AT3G48030	17727931_3
AT3G48040	17733436_3
AT3G48050	17739386_3
AT3G48057	17742217_3
AT3G48058	17742631_3
AT3G48060	17748687_3
AT3G48070	17752711_3
AT3G48080	17755174_3
AT3G48090	17757777_3
AT3G48100	17760855_3
AT3G48110	17771113_3
AT3G48115	17772886_3
AT3G48120	17774669_3
AT3G48131	17775556_3
AT3G48140	17779547_3
AT3G48150	17782515_3
AT3G48160	17786085_3
AT3G48170	17789995_3
AT3G48180	17790833_3
AT3G48185	17793411_3
AT3G48190	17828591_3
AT3G48195	17832689_3
AT3G48200	17837344_3
AT3G48201	17838137_3
AT3G48205	17841221_3
AT3G48208	17846299_3
AT3G48209	17847717_3
AT3G48210	17851660_3
AT3G48220	17853526_3
AT3G48230	17858106_3
AT3G48231	17858847_3
AT3G48235	17865918_3
AT3G48235.1	17865918_3
AT3G48237	17866635_3
AT3G48240	17868235_3
AT3G48250	17871916_3
AT3G48260	17875209_3
AT3G48270	17878092_3
AT3G48275	17894465_3
AT3G48280	17881267_3
AT3G48290	17884267_3
AT3G48298	17885661_3
AT3G48300	17887109_3
AT3G48310	17889780_3
AT3G48320	17892836_3
AT3G48330	17893957_3
AT3G48340	17899151_3
AT3G48344	17902212_3
AT3G48350	17907527_3
AT3G48360	17910523_3
AT3G48370	17914959_3
AT3G48370.1	17914959_3
AT3G48380	17920026_3
AT3G48390	17923332_3
AT3G48400	17925387_3
AT3G48410	17928183_3
AT3G48420	17931559_3
AT3G48425	17934728_3
AT3G48430	17940508_3
AT3G48440	17943483_3
AT3G48450	17944870_3
AT3G48460	17951193_3
AT3G48470	17956801_3
AT3G48480	17959021_3
AT3G48490	17961906_3
AT3G48500	17965612_3
AT3G48510	17968499_3
AT3G48515	17974600_3
AT3G48520	17976601_3
AT3G48523	17983387_3
AT3G48523.1	17983387_3
AT3G48526	17985381_3
AT3G48526.1	17985381_3
AT3G48530	17989749_3
AT3G48540	17991974_3
AT3G48550	17994712_3
AT3G48560	18003492_3
AT3G48570	18004971_3
AT3G48580	18008437_3
AT3G48590	18009946_3
AT3G48600	18011436_3
AT3G48610	18013937_3
AT3G48620	18017651_3
AT3G48630	18018748_3
AT3G48640	18022226_3
AT3G48650	18025451_3
AT3G48660	18030129_3
AT3G48670	18034062_3
AT3G48675	18034440_3
AT3G48680	18037002_3
AT3G48690	18038183_3
AT3G48700	18039838_3
AT3G48710	18044018_3
AT3G48720	18049422_3
AT3G48730	18051673_3
AT3G48740	18054698_3
AT3G48750	18074548_3
AT3G48760	18078268_3
AT3G48770	18086767_3
AT3G48780	18093076_3
AT3G48790	18095108_3
AT3G48800	18096652_3
AT3G48810	18099575_3
AT3G48820	18102586_3
AT3G48830	18110203_3
AT3G48840	18114018_3
AT3G48850	18116480_3
AT3G48860	18122093_3
AT3G48870	18126695_3
AT3G48880	18129177_3
AT3G48890	18131549_3
AT3G48900	18136340_3
AT3G48920	18140495_3
AT3G48930	18142279_3
AT3G48940	18144086_3
AT3G48950	18149967_3
AT3G48960	18151401_3
AT3G48970	18153348_3
AT3G48980	18158376_3
AT3G48990	18161223_3
AT3G49000	18165914_3
AT3G49010	18168638_3
AT3G49020	18170597_3
AT3G49030	18174944_3
AT3G49040	18179266_3
AT3G49050	18183747_3
AT3G49051	18184425_3
AT3G49055	18186939_3
AT3G49060	18191828_3
AT3G49070	18193698_3
AT3G49080	18196535_3
AT3G49100	18198190_3
AT3G49110	18203141_3
AT3G49120	18210130_3
AT3G49130	18211691_3
AT3G49140	18215497_3
AT3G49142	18217826_3
AT3G49150	18221877_3
AT3G49160	18224885_3
AT3G49162	18226734_3
AT3G49170	18229541_3
AT3G49180	18231887_3
AT3G49190	18234272_3
AT3G49200	18237592_3
AT3G49210	18241226_3
AT3G49220	18253826_3
AT3G49230	18255458_3
AT3G49240	18258095_3
AT3G49250	18260966_3
AT3G49260	18266009_3
AT3G49270	18268269_3
AT3G49280	18270929_3
AT3G49280.1	18270929_3
AT3G49290	18275322_3
AT3G49300	18277505_3
AT3G49305	18280401_3
AT3G49307	18283132_3
AT3G49310	18287556_3
AT3G49320	18290596_3
AT3G49340	18294569_3
AT3G49350	18300054_3
AT3G49360	18304286_3
AT3G49370	18307822_3
AT3G49380	18313348_3
AT3G49390	18317848_3
AT3G49400	18324320_3
AT3G49410	18328939_3
AT3G49420	18331403_3
AT3G49430	18334904_3
AT3G49440	18336274_3
AT3G49450	18338477_3
AT3G49460	18340570_3
AT3G49470	18342442_3
AT3G49480	18343397_3
AT3G49490	18348614_3
AT3G49500	18353531_3
AT3G49510	18356499_3
AT3G49520	18360630_3
AT3G49530	18364846_3
AT3G49540	18366301_3
AT3G49550	18368767_3
AT3G49551	18368945_3
AT3G49560	18372113_3
AT3G49570	18372958_3
AT3G49580	18375768_3
AT3G49590	18380283_3
AT3G49600	18387123_3
AT3G49601	18389563_3
AT3G49610	18391405_3
AT3G49620	18396793_3
AT3G49630	18400251_3
AT3G49640	18402861_3
AT3G49645	18404764_3
AT3G49650	18409704_3
AT3G49660	18415519_3
AT3G49668	18418086_3
AT3G49670	18421020_3
AT3G49680	18425327_3
AT3G49690	18429201_3
AT3G49700	18436032_3
AT3G49710	18439969_3
AT3G49720	18442058_3
AT3G49725	18445423_3
AT3G49730	18447521_3
AT3G49740	18449743_3
AT3G49744	18450391_3
AT3G49750	18451425_3
AT3G49760	18456113_3
AT3G49765	18460556_3
AT3G49765.1	18460556_3
AT3G49770	18461800_3
AT3G49780	18466364_3
AT3G49790	18469590_3
AT3G49796	18471243_3
AT3G49800	18473585_3
AT3G49810	18476807_3
AT3G49820	18481697_3
AT3G49830	18483892_3
AT3G49832	18484487_3
AT3G49840	18487025_3
AT3G49845	18488284_3
AT3G49850	18490908_3
AT3G49860	18492118_3
AT3G49870	18494110_3
AT3G49880	18498695_3
AT3G49890	18500710_3
AT3G49900	18502706_3
AT3G49910	18504949_3
AT3G49920	18507810_3
AT3G49930	18510955_3
AT3G49940	18515338_3
AT3G49950	18523885_3
AT3G49960	18525637_3
AT3G49970	18529045_3
AT3G49980	18531424_3
AT3G49990	18534206_3
AT3G50000	18536945_3
AT3G50010	18539540_3
AT3G50020	18542655_3
AT3G50022	18543693_3
AT3G50030	18548103_3
AT3G50040	18550568_3
AT3G50050	18557150_3
AT3G50060	18559078_3
AT3G50070	18566700_3
AT3G50080	18574479_3
AT3G50090	18577320_3
AT3G50100	18580471_3
AT3G50110	18584507_3
AT3G50120	18587265_3
AT3G50123	18588084_3
AT3G50130	18591240_3
AT3G50140	18594531_3
AT3G50150	18597546_3
AT3G50160	18601008_3
AT3G50170	18603785_3
AT3G50180	18607137_3
AT3G50190	18611140_3
AT3G50200	18613312_3
AT3G50210	18616440_3
AT3G50220	18618720_3
AT3G50230	18623160_3
AT3G50240	18628828_3
AT3G50250	18630415_3
AT3G50260	18635365_3
AT3G50270	18637290_3
AT3G50280	18639176_3
AT3G50290	18640935_3
AT3G50295	18642651_3
AT3G50300	18645397_3
AT3G50301	18646502_3
AT3G50310	18649469_3
AT3G50320	18654716_3
AT3G50330	18658288_3
AT3G50337	18663179_3
AT3G50340	18666628_3
AT3G50350	18673959_3
AT3G50360	18675705_3
AT3G50370	18684331_3
AT3G50373	18685055_3
AT3G50376	18685989_3
AT3G50380	18700239_3
AT3G50390	18703453_3
AT3G50400	18706556_3
AT3G50410	18710701_3
AT3G50420	18713628_3
AT3G50430	18717275_3
AT3G50440	18718417_3
AT3G50450	18723129_3
AT3G50460	18728646_3
AT3G50470	18730213_3
AT3G50480	18734089_3
AT3G50500	18744146_3
AT3G50510	18745621_3
AT3G50520	18749593_3
AT3G50530	18756768_3
AT3G50540	18758238_3
AT3G50550	18760342_3
AT3G50560	18763965_3
AT3G50570	18767521_3
AT3G50580	18769479_3
AT3G50590	18779495_3
AT3G50610	18780355_3
AT3G50620	18786885_3
AT3G50625	18795950_3
AT3G50625.1	18795950_3
AT3G50630	18801577_3
AT3G50640	18804657_3
AT3G50650	18808150_3
AT3G50651	18808879_3
AT3G50660	18817088_3
AT3G50665	18826106_3
AT3G50670	18829448_3
AT3G50680	18833792_3
AT3G50680.1	18833792_3
AT3G50682	18834029_3
AT3G50685	18834823_3
AT3G50690	18837078_3
AT3G50695	18839083_3
AT3G50700	18842877_3
AT3G50710	18846491_3
AT3G50720	18849234_3
AT3G50730	18853135_3
AT3G50740	18856851_3
AT3G50750	18863075_3
AT3G50751	18863863_3
AT3G50755	18865238_3
AT3G50755.1	18865238_3
AT3G50760	18869383_3
AT3G50764	18871623_3
AT3G50770	18874689_3
AT3G50780	18877496_3
AT3G50790	18881775_3
AT3G50800	18882973_3
AT3G50808	18887997_3
AT3G50810	18890079_3
AT3G50820	18892237_3
AT3G50825	18893421_3
AT3G50830	18895495_3
AT3G50835	18896936_3
AT3G50840	18898564_3
AT3G50845	18901158_3
AT3G50850	18902072_3
AT3G50860	18904179_3
AT3G50870	18912584_3
AT3G50880	18914869_3
AT3G50890	18917323_3
AT3G50900	18918618_3
AT3G50910	18922232_3
AT3G50920	18923638_3
AT3G50925	18926075_3
AT3G50930	18931813_3
AT3G50940	18935598_3
AT3G50950	18938795_3
AT3G50960	18940389_3
AT3G50970	18941507_3
AT3G50980	18942769_3
AT3G50990	18944810_3
AT3G51000	18946605_3
AT3G51010	18948089_3
AT3G51020	18950189_3
AT3G51030	18951876_3
AT3G51040	18953708_3
AT3G51050	18957936_3
AT3G51060	18966319_3
AT3G51070	18972029_3
AT3G51075	18972029_3
AT3G51080	18974863_3
AT3G51090	18979983_3
AT3G51100	18982256_3
AT3G51110	18985452_3
AT3G51120	18991761_3
AT3G51130	18997512_3
AT3G51135	18997657_3
AT3G51140	18999903_3
AT3G51150	19006676_3
AT3G51160	19008301_3
AT3G51171	19011962_3
AT3G51180	19016165_3
AT3G51190	19017441_3
AT3G51200	19019162_3
AT3G51210	19021134_3
AT3G51220	19022513_3
AT3G51230	19024345_3
AT3G51238	19026733_3
AT3G51240	19026733_3
AT3G51250	19030651_3
AT3G51260	19033036_3
AT3G51270	19036941_3
AT3G51280	19038951_3
AT3G51290	19044359_3
AT3G51300	19044359_3
AT3G51310	19049346_3
AT3G51320	19051155_3
AT3G51325	19052678_3
AT3G51330	19056207_3
AT3G51340	19060023_3
AT3G51350	19063499_3
AT3G51360	19066266_3
AT3G51370	19072015_3
AT3G51375	19073499_3
AT3G51380	19074423_3
AT3G51390	19077805_3
AT3G51400	19078860_3
AT3G51410	19082188_3
AT3G51420	19085740_3
AT3G51430	19087951_3
AT3G51440	19090633_3
AT3G51450	19092473_3
AT3G51460	19097282_3
AT3G51470	19099273_3
AT3G51478	19100434_3
AT3G51480	19104740_3
AT3G51490	19107795_3
AT3G51500	19108805_3
AT3G51510	19109925_3
AT3G51520	19112752_3
AT3G51530	19114633_3
AT3G51540	19117159_3
AT3G51550	19120850_3
AT3G51560	19125796_3
AT3G51570	19130225_3
AT3G51580	19133232_3
AT3G51590	19136633_3
AT3G51600	19139230_3
AT3G51610	19142029_3
AT3G51620	19148237_3
AT3G51630	19152184_3
AT3G51632	19152184_3
AT3G51636	19153728_3
AT3G51640	19157300_3
AT3G51642	19157848_3
AT3G51644	19158389_3
AT3G51650	19162282_3
AT3G51660	19165162_3
AT3G51670	19171052_3
AT3G51680	19174615_3
AT3G51690	19178150_3
AT3G51700	19181118_3
AT3G51710	19183977_3
AT3G51720	19186479_3
AT3G51730	19188659_3
AT3G51740	19192030_3
AT3G51750	19197297_3
AT3G51760	19199453_3
AT3G51770	19204407_3
AT3G51780	19208239_3
AT3G51790	19210722_3
AT3G51800	19213672_3
AT3G51810	19215813_3
AT3G51820	19218880_3
AT3G51830	19225223_3
AT3G51840	19229103_3
AT3G51850	19235782_3
AT3G51860	19242909_3
AT3G51870	19246891_3
AT3G51880	19249118_3
AT3G51890	19250867_3
AT3G51895	19255707_3
AT3G51910	19266508_3
AT3G51915	19267749_3
AT3G51920	19269350_3
AT3G51930	19273026_3
AT3G51940	19275226_3
AT3G51950	19281145_3
AT3G51960	19283982_3
AT3G51970	19285582_3
AT3G51980	19287536_3
AT3G51990	19289286_3
AT3G52000	19294693_3
AT3G52003	19295361_3
AT3G52010	19298033_3
AT3G52020	19301069_3
AT3G52030	19304205_3
AT3G52040	19304527_3
AT3G52050	19309573_3
AT3G52055	19310344_3
AT3G52060	19312262_3
AT3G52070	19313358_3
AT3G52072	19314710_3
AT3G52080	19317740_3
AT3G52090	19319104_3
AT3G52100	19322106_3
AT3G52105	19323616_3
AT3G52110	19325706_3
